min_share,max_share,year,run,V_t,E_t,n_core,R_t,S_t,H_t,Q_cp,C_t,density
0.0005,0.05,2016,0,1657,121166,545,0.32890766445383224,125,0.188566618971467,0.31538731918401003,0.4036697247706422,0.08831366855296954
0.0005,0.05,2017,0,1653,149310,545,0.3297035692679976,122,0.22065819375473447,0.3141598634627978,0.3963302752293578,0.10935433264634409
0.0005,0.05,2018,0,1652,144648,549,0.33232445520581116,125,0.23260374053171687,0.30950177941220963,0.4025500910746812,0.10606822778182715
0.0005,0.05,2019,0,1655,172910,576,0.34803625377643505,144,0.20715784143518523,0.3115615030730359,0.3819444444444444,0.12633294001176312
0.0005,0.05,2020,0,1658,161811,483,0.2913148371531966,138,0.1976646991499813,0.3273297251102964,0.3685300207039337,0.11779612463991998
0.0005,0.05,2021,0,1646,174816,506,0.30741190765492105,130,0.2304207220859567,0.32373212652914074,0.3952569169960475,0.12912651837188432
0.0005,0.05,2022,0,1639,175092,520,0.3172666259914582,134,0.22196005917159767,0.31800488857234654,0.4,0.13043779486732507
0.0005,0.05,2023,0,1644,196507,524,0.31873479318734793,119,0.2376755433832527,0.3173879259381702,0.3912213740458015,0.14550189330833604
0.0005,0.1,1990,0,1023,19946,405,0.39589442815249265,110,0.10690443529949703,0.3617871013102657,,0.03815568729399927
0.0005,0.1,1991,0,708,6074,333,0.4703389830508475,90,0.09428347266185101,0.35069680729387703,0.5945945945945945,0.024269012857702235
0.0005,0.1,1992,0,1059,20879,388,0.3663833805476865,114,0.10519183760229568,0.3697870182546525,0.6649484536082475,0.03726988581088197
0.0005,0.1,1993,0,1091,20425,426,0.3904674610449129,130,0.10444356278516168,0.35976663592069236,0.5821596244131455,0.034351112942423
0.0005,0.1,1994,0,1158,25363,395,0.34110535405872194,121,0.12890882871334727,0.36117285504045815,0.5316455696202531,0.03786070520657468
0.0005,0.1,1995,0,1143,21749,379,0.331583552055993,79,0.144283317437222,0.35238394612562357,0.5118733509234829,0.033323986865914965
0.0005,0.1,1996,0,1150,18743,433,0.3765217391304348,82,0.16127346137640078,0.33282812901002856,0.5912240184757506,0.028369470617171832
0.0005,0.1,1997,0,1200,20854,448,0.37333333333333335,103,0.1429767219387755,0.3318305287230563,0.5691964285714286,0.02898804559355018
0.0005,0.1,1998,0,1555,76940,517,0.33247588424437297,137,0.1417903467782064,0.3314438330901067,0.5996131528046422,0.0636796649658386
0.0005,0.1,1999,0,1563,84894,488,0.3122200895713372,134,0.1739871674281107,0.360055178362566,0.39959016393442626,0.0695451719214256
0.0005,0.1,2000,0,1588,91095,501,0.3154911838790932,140,0.1496288859406935,0.3635240836660253,0.437125748502994,0.07229314375776738
0.0005,0.1,2001,0,1592,88855,560,0.35175879396984927,159,0.12686224489795916,0.3359103424756573,0.4535714285714286,0.07016146098184195
0.0005,0.1,2002,0,1590,87154,551,0.34654088050314463,135,0.13151142453417478,0.3222011478201414,0.3883847549909256,0.06899161293642218
0.0005,0.1,2003,0,1592,83003,575,0.3611809045226131,135,0.15129829867674857,0.3411802703876443,0.42434782608695654,0.06554061950228832
0.0005,0.1,2004,0,1610,97745,557,0.34596273291925467,124,0.17371530609284797,0.33965696035831683,0.3680430879712747,0.07546448741357813
0.0005,0.1,2005,0,1619,99640,567,0.3502161828289067,138,0.1748022482884329,0.3378602593110477,0.38095238095238093,0.07607436719854081
0.0005,0.1,2006,0,1630,98957,582,0.3570552147239264,121,0.1783103647807655,0.32329028722347064,0.3883161512027491,0.07453629951003099
0.0005,0.1,2007,0,1635,128270,559,0.3418960244648318,123,0.18279191374835596,0.32177546130510715,0.407871198568873,0.09602521344966855
0.0005,0.1,2008,0,1642,147456,548,0.3337393422655298,113,0.1986653524428579,0.32468373537516765,0.39963503649635035,0.10944872597069165
0.0005,0.1,2009,0,1639,129489,549,0.3349603416717511,126,0.21048702559049243,0.32027349029971053,0.395264116575592,0.09646505619659983
0.0005,0.1,2010,0,1643,110610,560,0.3408399269628728,112,0.18671556122448982,0.3260642905089361,0.40714285714285714,0.08199996589821507
0.0005,0.1,2011,0,1646,104616,530,0.3219927095990279,115,0.18025631897472402,0.3244857588562389,0.3566037735849057,0.07727381844907245
0.0005,0.1,2012,0,1647,107897,542,0.32908318154219796,112,0.17900083059871189,0.3042246586724461,0.3948339483394834,0.07960052556988995
0.0005,0.1,2013,0,1651,107836,497,0.3010296789824349,100,0.20340554392754923,0.32318497508038885,0.386317907444668,0.07917038342235193
0.0005,0.1,2014,0,1649,108536,556,0.33717404487568226,122,0.1692717768231458,0.29896316143431145,0.460431654676259,0.07987777234805443
0.0005,0.1,2015,0,1656,110582,507,0.3061594202898551,107,0.17612595263938,0.29957681665876434,0.3431952662721893,0.0806967613876848
0.0005,0.1,2016,0,1662,126159,486,0.2924187725631769,115,0.20162068790326676,0.32452864221568084,0.40740740740740744,0.0914002916776245
0.0005,0.1,2017,0,1658,154646,507,0.3057901085645356,125,0.2113954926881645,0.3222321332419748,0.4339250493096647,0.1125801057472302
0.0005,0.1,2018,0,1657,149897,487,0.2939046469523235,111,0.2238193018480493,0.3178061289463538,0.4004106776180698,0.10925469170464054
0.0005,0.1,2019,0,1660,178648,516,0.3108433734939759,148,0.21736223784628322,0.31874143701367585,0.4108527131782945,0.1297399362368098
0.0005,0.1,2020,0,1663,167212,411,0.24714371617558628,122,0.23303792897271514,0.3332800739665405,0.34063260340632606,0.1209968790544975
0.0005,0.1,2021,0,1651,180406,470,0.28467595396729256,137,0.22638297872340427,0.3293278297691701,0.47021276595744677,0.13244938788245875
0.0005,0.1,2022,0,1644,180593,453,0.2755474452554745,132,0.24078378628617644,0.3236708683376431,0.3818984547461368,0.13371851088374628
0.0005,0.1,2023,0,1649,201919,499,0.3026076409945421,123,0.25064557973662765,0.3229667907097375,0.4408817635270541,0.14860359617773644
0.0005,1.0,1990,0,1031,21407,340,0.3297769156159069,107,0.10401384083044984,0.37371203255070773,,0.04031715838143757
0.0005,1.0,1991,0,719,6874,290,0.40333796940194716,80,0.09638525564803804,0.36286581951704133,0.6379310344827587,0.026630921157131733
0.0005,1.0,1992,0,1063,22388,341,0.32079021636876764,114,0.09868336185619321,0.3813170214017177,0.6920821114369502,0.03966317833371423
0.0005,1.0,1993,0,1099,21900,378,0.34394904458598724,123,0.10065507684555303,0.3726090258804731,0.6216931216931216,0.03629727969291507
0.0005,1.0,1994,0,1162,26997,354,0.3046471600688468,115,0.12137316862970413,0.3740899250942159,0.57909604519774,0.04002277103986266
0.0005,1.0,1995,0,1148,23309,365,0.31794425087108014,111,0.11735785325577035,0.36462877723010906,0.547945205479452,0.03540367387731668
0.0005,1.0,1996,0,1154,20314,388,0.3362218370883882,103,0.12741789775746623,0.3494692921617865,0.5618556701030928,0.03053446588734685
0.0005,1.0,1997,0,1209,22396,398,0.3291976840363937,117,0.13516072826443787,0.34388127716988914,0.6005025125628141,0.03066953697160918
0.0005,1.0,1998,0,1560,79736,464,0.29743589743589743,154,0.12473060344827588,0.37859531847984856,0.6206896551724138,0.06557128994588905
0.0005,1.0,1999,0,1568,87889,451,0.28762755102040816,149,0.1255991858447107,0.3794044297547799,0.4390243902439024,0.07154008699842412
0.0005,1.0,2000,0,1591,94164,429,0.26964173475801384,130,0.12529273368434207,0.37920424395379076,0.4195804195804196,0.07444706663662345
0.0005,1.0,2001,0,1596,92043,437,0.27380952380952384,144,0.13362901832234544,0.37497754312746057,0.45537757437070936,0.07231479953803002
0.0005,1.0,2002,0,1593,90209,463,0.290646578782172,139,0.14705017983010607,0.36282850334770766,0.44708423326133906,0.07114117353875467
0.0005,1.0,2003,0,1595,86056,473,0.296551724137931,116,0.1524835850515578,0.3608479710471045,0.4439746300211417,0.06769586576621578
0.0005,1.0,2004,0,1613,100969,475,0.2944823310601364,132,0.16595235457063715,0.35914827590306675,0.3894736842105263,0.07766380171035892
0.0005,1.0,2005,0,1622,102856,479,0.29531442663378543,122,0.1639506452639241,0.3563393293082179,0.40501043841336115,0.0782394451370765
0.0005,1.0,2006,0,1633,102159,501,0.30679730557256585,125,0.15236991087684912,0.34896515240325665,0.4271457085828343,0.07666555599582148
0.0005,1.0,2007,0,1638,131813,446,0.27228327228327226,119,0.18085020812805422,0.33856685027682815,0.39910313901345296,0.0983163310591533
0.0005,1.0,2008,0,1646,151184,474,0.28797083839611176,121,0.1864195552707008,0.3376294302249765,0.47468354430379744,0.1116709200161024
0.0005,1.0,2009,0,1642,133103,464,0.28258221680876977,113,0.21383583531510109,0.3345234986232608,0.4267241379310345,0.09879525941892477
0.0005,1.0,2010,0,1646,113889,458,0.2782503037667072,115,0.19296924162392007,0.34042972144511974,0.4432314410480349,0.0841232498790473
0.0005,1.0,2011,0,1649,107896,422,0.25591267434808973,114,0.17743312144830536,0.34046445134555575,0.4052132701421801,0.0794067602018287
0.0005,1.0,2012,0,1651,111249,389,0.23561477892186553,116,0.20755215733440813,0.3376204232728658,0.4010282776349614,0.08167611915643412
0.0005,1.0,2013,0,1655,111155,414,0.2501510574018127,121,0.1875189619361012,0.3384376945677417,0.4227053140096618,0.08121298910998513
0.0005,1.0,2014,0,1653,111969,424,0.25650332728372655,123,0.18869037023851898,0.3381594619271852,0.4386792452830188,0.08200586211290939
0.0005,1.0,2015,0,1659,114265,423,0.2549728752260398,113,0.19446260807359345,0.34120870964620975,0.4349881796690307,0.08308302631186691
0.0005,1.0,2016,0,1665,130331,401,0.24084084084084084,119,0.20340047636519662,0.34312485376916885,0.43391521197007477,0.09408278470778471
0.0005,1.0,2017,0,1661,159202,374,0.2251655629139073,125,0.21265978438045122,0.3441603673060171,0.39839572192513373,0.11547840972559716
0.0005,1.0,2018,0,1660,154524,315,0.1897590361445783,98,0.2508944318468128,0.34371579433543586,0.4285714285714286,0.11222030981067126
0.0005,1.0,2019,0,1663,183385,334,0.20084185207456404,97,0.23688551041629322,0.34495525343224226,0.44311377245508987,0.13269988197862012
0.0005,1.0,2020,0,1667,171878,1064,0.6382723455308938,169,0.3283961784159647,0.32396086577468874,0.7734962406015038,0.12377692528721146
0.0005,1.0,2021,0,1654,185083,329,0.1989117291414752,111,0.2324165519535111,0.3516797477281341,0.2857142857142857,0.13539049224194624
0.0005,1.0,2022,0,1648,185248,341,0.20691747572815533,110,0.21579621778278468,0.34668313091932895,0.39002932551319647,0.1365000206318048
0.0005,1.0,2023,0,1653,206614,344,0.20810647307924984,102,0.266799621416982,0.3471578750919077,0.4418604651162791,0.1513236627512674
0.001,0.005,1990,0,486,3667,173,0.3559670781893004,54,0.08870994687426913,0.3223607613643568,,0.031114505112214162
0.001,0.005,1991,0,318,1115,150,0.4716981132075472,54,0.08426666666666667,0.38020954036949683,0.5733333333333333,0.02212169910521199
0.001,0.005,1992,0,505,3668,190,0.37623762376237624,58,0.08221606648199446,0.3259778603776979,0.7,0.028822882288228824
0.001,0.005,1993,0,527,3639,252,0.4781783681214421,75,0.10966238347190725,0.2997649664696668,0.6150793650793651,0.026255221823796367
0.001,0.005,1994,0,558,4614,213,0.3817204301075269,58,0.128523881945822,0.349008745386484,0.5258215962441315,0.02969054651454605
0.001,0.005,1995,0,552,3743,338,0.6123188405797102,71,0.14834914743881517,0.29363623768936675,0.6449704142011834,0.024612693653173413
0.001,0.005,1996,0,543,2861,285,0.5248618784530387,58,0.08956602031394273,0.2816428367605399,0.4526315789473684,0.019442349119623795
0.001,0.005,1997,0,568,3066,343,0.6038732394366197,67,0.0454997492541373,0.2493676127058521,0.5860058309037901,0.01904016692749087
0.001,0.005,1998,0,732,12268,402,0.5491803278688525,71,0.1241553426895374,0.2528601757898589,0.5124378109452736,0.045853797104049396
0.001,0.005,1999,0,733,13734,415,0.5661664392905866,62,0.14857889388880827,0.24602294437182787,0.3903614457831325,0.05119316529868271
0.001,0.005,2000,0,739,15307,411,0.5561569688768606,62,0.15754701902072574,0.24951073536510304,0.3844282238442822,0.05613313237327231
0.001,0.005,2001,0,747,14682,401,0.536813922356091,62,0.20215670300557825,0.2423840482450316,0.35411471321695764,0.05269334711500156
0.001,0.005,2002,0,740,14175,417,0.5635135135135135,53,0.14234942980867102,0.22975091992681038,0.37410071942446044,0.051841421936144536
0.001,0.005,2003,0,738,13413,417,0.5650406504065041,51,0.14812322803627603,0.22595483213600828,0.354916067146283,0.049321022382544044
0.001,0.005,2004,0,746,16369,464,0.6219839142091153,62,0.04714439655172414,0.17821877303667116,0.3987068965517241,0.05890566241430808
0.001,0.005,2005,0,750,16727,489,0.652,58,0.09062775749515936,0.20845633056828008,0.3415132924335378,0.05955318202047174
0.001,0.005,2006,0,757,16668,453,0.5984147952443857,53,0.1600173481669907,0.21671876199904852,0.29139072847682124,0.058249984273762344
0.001,0.005,2007,0,761,23125,455,0.5978975032851511,49,0.1966284265185364,0.2139939475251091,0.3538461538461538,0.07996749429421121
0.001,0.005,2008,0,763,28648,374,0.49017038007863695,52,0.17145185735937543,0.2259241411314777,0.2727272727272727,0.09854731461319628
0.001,0.005,2009,0,761,23671,461,0.6057818659658344,50,0.11782835578601646,0.19270559545738875,0.41865509761388287,0.08185559167300643
0.001,0.005,2010,0,760,18330,510,0.6710526315789473,59,0.04251441753171858,0.1770848814471372,0.34901960784313724,0.06355315165383815
0.001,0.005,2011,0,759,17094,497,0.6548089591567853,78,0.03233485419559611,0.17073179973066624,0.2997987927565392,0.05942411380061948
0.001,0.005,2012,0,762,17839,535,0.7020997375328084,64,0.034766355140186916,0.1836987652871777,0.2990654205607477,0.06152631052524479
0.001,0.005,2013,0,765,17760,530,0.6928104575163399,65,0.03653969384122464,0.18511540532523232,0.2754716981132076,0.0607740478390309
0.001,0.005,2014,0,764,18205,515,0.6740837696335078,64,0.03696107078895278,0.1838990465504246,0.2834951456310679,0.062460115416549444
0.001,0.005,2015,0,766,18702,526,0.6866840731070496,68,0.03747343463112087,0.1908455854703885,0.279467680608365,0.063830440792505
0.001,0.005,2016,0,766,22075,489,0.6383812010443864,51,0.07989678865511604,0.2059181116653517,0.2638036809815951,0.07534258263792898
0.001,0.005,2017,0,765,28971,509,0.665359477124183,51,0.05101493355359906,0.19011791531873964,0.3163064833005894,0.09913766553741915
0.001,0.005,2018,0,761,28523,478,0.6281208935611038,57,0.06783844820643896,0.18352622256856224,0.2845188284518828,0.0986340687461097
0.001,0.005,2019,0,765,35414,463,0.6052287581699346,50,0.16631602517155,0.20248470647249572,0.28293736501079914,0.12118536768983335
0.001,0.005,2020,0,766,31079,505,0.6592689295039165,59,0.06987158121752769,0.18033926956375054,0.32079207920792074,0.10607348248263622
0.001,0.005,2021,0,761,35310,453,0.59526938239159,51,0.08961107943608713,0.19845870583816283,0.26931567328918327,0.12210387993637181
0.001,0.005,2022,0,759,34918,473,0.6231884057971014,57,0.0819607650326958,0.19330098283673727,0.306553911205074,0.12138593691880373
0.001,0.005,2023,0,759,41575,477,0.6284584980237155,55,0.06614101938653974,0.1862224769400721,0.2851153039832285,0.14452776010651427
0.001,0.01,1990,0,592,6869,227,0.38344594594594594,67,0.13819402666459665,0.35327145522993975,,0.039265788631270865
0.001,0.01,1991,0,412,2043,196,0.47572815533980584,57,0.0893898375676801,0.3626857755329518,0.5612244897959184,0.02413011126071859
0.001,0.01,1992,0,624,6849,240,0.38461538461538464,70,0.1198263888888889,0.31334116249577054,0.675,0.03523583158414619
0.001,0.01,1993,0,647,6765,337,0.5208655332302936,68,0.11340242495751482,0.27236950089005,0.599406528189911,0.03237136390389557
0.001,0.01,1994,0,678,8616,283,0.4174041297935103,72,0.10057560963428186,0.27684686363855987,0.42756183745583043,0.03754199291512529
0.001,0.01,1995,0,672,7370,303,0.45089285714285715,67,0.15206570161966698,0.3258316973376244,0.5247524752475248,0.03268930523028884
0.001,0.01,1996,0,675,5661,335,0.4962962962962963,59,0.07840498997549565,0.22147941421157757,0.5223880597014925,0.024886251236399603
0.001,0.01,1997,0,700,6302,378,0.54,69,0.07074270037232999,0.2494752859300139,0.5264550264550265,0.025759247905170653
0.001,0.01,1998,0,859,27662,427,0.4970896391152503,77,0.1415408410071903,0.272055873678155,0.49882903981264637,0.0750642450293207
0.001,0.01,1999,0,857,31045,428,0.49941656942823803,65,0.17227487116778756,0.26895528448118255,0.3247663551401869,0.08463832757172925
0.001,0.01,2000,0,863,33148,446,0.5168018539976825,63,0.1546984656840074,0.26717862668587666,0.36098654708520184,0.0891187865133498
0.001,0.01,2001,0,871,32241,434,0.49827784156142363,70,0.2145086962984986,0.28633429491658313,0.3248847926267281,0.08509442179025298
0.001,0.01,2002,0,866,31456,419,0.4838337182448037,59,0.2324491202488024,0.2728117624071684,0.3770883054892601,0.08398456794243682
0.001,0.01,2003,0,863,30275,393,0.45538818076477405,61,0.23590311364916575,0.2773755879908735,0.3282442748091603,0.08139469234016125
0.001,0.01,2004,0,871,35987,420,0.48220436280137774,56,0.215124716553288,0.2636995153237789,0.3642857142857143,0.0949813267878116
0.001,0.01,2005,0,875,37041,451,0.5154285714285715,59,0.1287358469230731,0.22845169930482087,0.34589800443458985,0.09687087283425956
0.001,0.01,2006,0,881,36351,495,0.5618615209988649,55,0.14459340883583305,0.2292977920023379,0.33333333333333337,0.09377515220307502
0.001,0.01,2007,0,885,47020,489,0.5525423728813559,54,0.1710305661150631,0.2225443855667017,0.32515337423312884,0.12020349208783905
0.001,0.01,2008,0,887,55376,435,0.4904171364148816,59,0.21485004624124715,0.24018124119700893,0.24597701149425288,0.1409270093983575
0.001,0.01,2009,0,885,47342,475,0.536723163841808,48,0.1580808864265928,0.20746201974323886,0.33684210526315794,0.12102666359894675
0.001,0.01,2010,0,884,38667,487,0.5509049773755657,57,0.15365836175891454,0.22436118446321202,0.3388090349075975,0.0990734999461933
0.001,0.01,2011,0,887,35905,495,0.5580608793686584,47,0.13297826752372208,0.2078133613829127,0.30707070707070705,0.09137504103669508
0.001,0.01,2012,0,886,36927,486,0.5485327313769752,50,0.1328557638571356,0.20943207948274314,0.2901234567901234,0.09418831541492903
0.001,0.01,2013,0,890,36211,563,0.6325842696629214,50,0.05728320435121416,0.1904305231570316,0.3321492007104796,0.09153322126868974
0.001,0.01,2014,0,889,36958,539,0.6062992125984252,48,0.1066738721125151,0.20614243148646347,0.2857142857142857,0.09363187709644402
0.001,0.01,2015,0,892,37437,551,0.6177130044843049,51,0.08362620676479986,0.21246350018868285,0.30127041742286753,0.09420815026196191
0.001,0.01,2016,0,894,44417,509,0.569351230425056,48,0.1008989466614688,0.20168189266612432,0.2612966601178782,0.11127311352778634
0.001,0.01,2017,0,892,55921,500,0.5605381165919282,49,0.116528,0.2009577685395089,0.278,0.14072211904797854
0.001,0.01,2018,0,889,54563,462,0.5196850393700787,43,0.20093326586833082,0.21625853666098085,0.2640692640692641,0.13823356539891973
0.001,0.01,2019,0,891,66622,451,0.5061728395061729,41,0.21262923977758222,0.2150295914512963,0.270509977827051,0.1680273395629201
0.001,0.01,2020,0,893,59405,454,0.5083986562150056,44,0.2145587921364669,0.20501728460595733,0.31718061674008813,0.14915461059862709
0.001,0.01,2021,0,886,66000,505,0.5699774266365688,58,0.12443093814331929,0.18779196088928693,0.3267326732673267,0.1683437272831618
0.001,0.01,2022,0,883,65505,443,0.5016987542468856,55,0.22796039725043188,0.22342430298719493,0.2528216704288939,0.16821904299658708
0.001,0.01,2023,0,882,74705,448,0.5079365079365079,55,0.2307876275510204,0.22415153417143455,0.2767857142857143,0.19228046875201082
0.001,0.05,1990,0,676,12696,270,0.3994082840236686,69,0.13511659807956103,0.3577754077611486,,0.055647600262984875
0.001,0.05,1991,0,486,3802,226,0.46502057613168724,67,0.10505912757459465,0.35581907052469475,0.588495575221239,0.032259980484493654
0.001,0.05,1992,0,705,13375,248,0.3517730496453901,81,0.10854578563995838,0.33248554327479835,0.6370967741935484,0.05389667956157318
0.001,0.05,1993,0,732,13225,276,0.3770491803278688,63,0.11082230623818524,0.2931307059831182,0.5471014492753623,0.04943075209496685
0.001,0.05,1994,0,770,16432,301,0.39090909090909093,71,0.12056158320548337,0.29646620891715103,0.5514950166112957,0.05550132572239204
0.001,0.05,1995,0,765,14276,295,0.38562091503267976,65,0.11101407641482333,0.2920956424776333,0.4915254237288136,0.04885193169763542
0.001,0.05,1996,0,771,12235,294,0.38132295719844356,72,0.18085057152112544,0.32461921439889413,0.5374149659863945,0.041218185187056784
0.001,0.05,1997,0,791,13844,319,0.40328697850821743,69,0.17514568449602497,0.32227644399765915,0.5297805642633229,0.04430859831330314
0.001,0.05,1998,0,951,51495,368,0.38696109358569925,103,0.164594163516068,0.304750334723033,0.5461956521739131,0.113996347335215
0.001,0.05,1999,0,947,56934,351,0.3706441393875396,85,0.166354169203172,0.3099709635757194,0.3418803418803419,0.12710439777555024
0.001,0.05,2000,0,957,61165,341,0.3563218390804598,81,0.14992131130623232,0.31755087765665285,0.42228739002932547,0.1337097712079677
0.001,0.05,2001,0,962,60176,352,0.3659043659043659,94,0.17169744318181812,0.3076657648932842,0.3977272727272727,0.13018317284706463
0.001,0.05,2002,0,955,58850,365,0.38219895287958117,80,0.1888759617188966,0.29311715764437596,0.3945205479452055,0.12918875607801816
0.001,0.05,2003,0,955,56292,367,0.3842931937172775,74,0.19564329677998946,0.28790941105164886,0.3514986376021798,0.12357338075010701
0.001,0.05,2004,0,965,65657,386,0.4,77,0.19248838895003895,0.2848366296812483,0.34974093264248707,0.14115838582761808
0.001,0.05,2005,0,971,67090,363,0.37384140061791965,78,0.22168340049632315,0.28776803000248974,0.33884297520661155,0.14246127384883264
0.001,0.05,2006,0,974,66334,405,0.41581108829568786,78,0.17540618808108518,0.28396643403452987,0.36790123456790125,0.1399891527083408
0.001,0.05,2007,0,978,83071,363,0.37116564417177916,73,0.22726893275353083,0.29147536888564063,0.3360881542699724,0.17387855230631727
0.001,0.05,2008,0,980,94577,355,0.3622448979591837,81,0.22086887522316997,0.29900422612589916,0.3352112676056338,0.19715453086239604
0.001,0.05,2009,0,979,84193,363,0.3707865168539326,78,0.2369373676661431,0.29276786248757114,0.3608815426997245,0.175867031798651
0.001,0.05,2010,0,982,73555,343,0.34928716904276985,69,0.2406225297282595,0.2908484269299463,0.3731778425655977,0.15270796871723646
0.001,0.05,2011,0,985,70098,322,0.3269035532994924,72,0.2556035646772887,0.29621306807432696,0.3571428571428571,0.14464528909248484
0.001,0.05,2012,0,981,72458,328,0.3343527013251784,64,0.2282309637120762,0.2869938763191666,0.3567073170731707,0.1507374815369573
0.001,0.05,2013,0,987,71808,358,0.36271529888551163,69,0.2079835211135732,0.2901976661740454,0.35754189944134074,0.14757362959857456
0.001,0.05,2014,0,984,72744,358,0.3638211382113821,74,0.18677631784276394,0.27561322600185845,0.3854748603351955,0.1504106394064958
0.001,0.05,2015,0,989,74647,341,0.3447927199191102,75,0.21436864148055138,0.2926053981659422,0.3548387096774194,0.15278795495388545
0.001,0.05,2016,0,992,84969,312,0.31451612903225806,76,0.24644559500328736,0.29028189607389265,0.3589743589743589,0.1728642459555353
0.001,0.05,2017,0,989,102228,323,0.32659251769464104,83,0.24494627572391184,0.2856252090001749,0.3653250773993808,0.20924092139035463
0.001,0.05,2018,0,986,98610,296,0.3002028397565923,76,0.2689463111760409,0.2828584609333027,0.31081081081081086,0.2030662781478774
0.001,0.05,2019,0,988,115525,306,0.3097165991902834,78,0.2560553633217992,0.28453157192095174,0.36601307189542487,0.23693644914249617
0.001,0.05,2020,0,991,107314,278,0.2805247225025227,77,0.2610372133947519,0.3058509145955668,0.3776978417266187,0.2187648431846212
0.001,0.05,2021,0,985,116035,269,0.2730964467005076,73,0.2880142618261219,0.29992659857050774,0.3234200743494424,0.23943502125376584
0.001,0.05,2022,0,981,114806,306,0.3119266055045872,91,0.2511640821906105,0.2963130339306083,0.369281045751634,0.23883584014645615
0.001,0.05,2023,0,980,125684,310,0.3163265306122449,90,0.26343392299687807,0.2936462194000234,0.36451612903225805,0.2619999583081445
0.001,0.1,1990,0,683,13673,246,0.3601756954612006,72,0.13963249388591448,0.36035759277967006,,0.05870684362159354
0.001,0.1,1991,0,494,4167,230,0.46558704453441296,63,0.10907372400756148,0.3501569431734374,0.6130434782608696,0.034219970272068065
0.001,0.1,1992,0,712,14419,248,0.34831460674157305,78,0.11683792924037456,0.33461848146914264,0.6209677419354839,0.056965976074211035
0.001,0.1,1993,0,739,14372,266,0.35994587280108253,76,0.1501215444626604,0.3553678574902998,0.5413533834586466,0.05270434301095379
0.001,0.1,1994,0,777,17739,249,0.3204633204633205,68,0.16327156013612681,0.35548568701450023,0.5060240963855422,0.058840504716793376
0.001,0.1,1995,0,771,15400,296,0.383916990920882,67,0.14239408327246164,0.344987826739267,0.5506756756756757,0.05188067444876784
0.001,0.1,1996,0,778,13336,264,0.3393316195372751,66,0.1735537190082644,0.3312011642513341,0.4772727272727273,0.04412197728393101
0.001,0.1,1997,0,797,15056,313,0.39272271016311167,86,0.16140820055323618,0.32861233951830665,0.584664536741214,0.047464423749866015
0.001,0.1,1998,0,956,54248,316,0.3305439330543933,99,0.17725524755648128,0.31775830615610046,0.5696202531645569,0.11883721439681044
0.001,0.1,1999,0,952,59739,320,0.33613445378151263,95,0.1643749999999999,0.32352100446554044,0.40312499999999996,0.13196856029478038
0.001,0.1,2000,0,963,64089,315,0.32710280373831774,94,0.16011085915847822,0.3318017155006942,0.3650793650793651,0.13836050284648416
0.001,0.1,2001,0,967,63141,323,0.3340227507755946,97,0.19786444804416797,0.33951554993857774,0.4148606811145511,0.13518790907397535
0.001,0.1,2002,0,960,61816,329,0.34270833333333334,87,0.18182574070823443,0.30557766465465613,0.43768996960486317,0.13428919012860618
0.001,0.1,2003,0,960,59097,330,0.34375,80,0.19392102846648304,0.302130477411,0.3909090909090909,0.12838242961418145
0.001,0.1,2004,0,971,68721,334,0.34397528321318227,90,0.2426404675678584,0.3172216737573553,0.3413173652694611,0.14592459681272363
0.001,0.1,2005,0,976,70206,351,0.35963114754098363,87,0.2265322521732777,0.3162942995382222,0.3589743589743589,0.14755359394703657
0.001,0.1,2006,0,979,69448,362,0.36976506639427986,80,0.1980556149079699,0.29754448133684785,0.36187845303867405,0.1450668538281415
0.001,0.1,2007,0,983,86406,326,0.3316378433367243,78,0.22821709511084337,0.29426681676189137,0.35582822085889576,0.1790230248232167
0.001,0.1,2008,0,985,98013,378,0.383756345177665,85,0.18980431678844376,0.29654067273764945,0.42328042328042326,0.20224712145598614
0.001,0.1,2009,0,984,87516,321,0.32621951219512196,78,0.24008889665278868,0.29901568556660646,0.3021806853582555,0.18095427139418901
0.001,0.1,2010,0,988,76868,305,0.30870445344129555,64,0.27288363343187316,0.2931081591786801,0.42622950819672134,0.1576527242820636
0.001,0.1,2011,0,990,73367,307,0.3101010101010101,71,0.22443739456121548,0.2906473165002818,0.3680781758957655,0.14986467301937473
0.001,0.1,2012,0,986,75834,313,0.3174442190669371,79,0.2070552930008472,0.2959509556825792,0.42172523961661346,0.15616396042050637
0.001,0.1,2013,0,992,75252,318,0.32056451612903225,74,0.21090937858470787,0.2813172270099802,0.4088050314465409,0.15309560235669412
0.001,0.1,2014,0,990,76209,301,0.30404040404040406,64,0.21694021037295397,0.281184222702349,0.33554817275747506,0.15566994515427277
0.001,0.1,2015,0,994,78180,314,0.3158953722334004,65,0.21658079435271213,0.277247963863154,0.3694267515923567,0.15841271192107326
0.001,0.1,2016,0,997,88611,301,0.30190571715145437,72,0.24972130550435426,0.29941148488511515,0.3754152823920266,0.17846914236685962
0.001,0.1,2017,0,994,106027,275,0.2766599597585513,66,0.2684165289256196,0.29546478067572135,0.3490909090909091,0.21483786910790018
0.001,0.1,2018,0,991,102356,270,0.272452068617558,72,0.267352537722908,0.2936574322795564,0.38148148148148153,0.20865771743672853
0.001,0.1,2019,0,993,119524,277,0.27895266868076535,72,0.2556139139047818,0.29395931576755524,0.31768953068592054,0.24267452814865348
